Header,internal_code
fig|3116479.3.peg.3356,neuD_582
fig|1977087.4860.peg.1440,neuD_583
tr|A0A1H4DMT4|A0A1H4DMT4_9GAMM,neuD_584
fig|446.530.peg.175,neuD_585
fig|70125.49.peg.417,neuD_586
fig|659.30.peg.3207,neuD_587
fig|66969.8.peg.545,neuD_588
WP_312906907.1,neuD_589
fig|797541.83.peg.2425,neuD_590
fig|562.108512.peg.624,neuD_591
fig|76857.495.peg.1355,neuD_592
fig|239.455.peg.1127,neuD_593
fig|162155.212.peg.125,neuD_594
tr|A0A1H5RNV1|A0A1H5RNV1_9GAMM,neuD_595
fig|3034018.3.peg.4304,neuD_596
tr|A0A1H5RSE6|A0A1H5RSE6_9BACT,neuD_597
fig|3038774.3.peg.2360,neuD_598
fig|2764719.3.peg.59,neuD_599
tr|A0A1H5V307|A0A1H5V307_9BACL,neuD_600
WP_292795010.1,neuD_601
tr|A0A1H6A2L5|A0A1H6A2L5_9FLAO,neuD_602
tr|A0A1H6AS56|A0A1H6AS56_9FLAO,neuD_603
WP_328911701.1,neuD_604
WP_313598444.1,neuD_605
tr|A0A1H6KQU0|A0A1H6KQU0_9FLAO,neuD_606
WP_313460597.1,neuD_607
fig|1628250.4.peg.2411,neuD_608
tr|A0A1H6QS70|A0A1H6QS70_9GAMM,neuD_609
fig|2547394.3.peg.2888,neuD_610
tr|A0A1H6R1L7|A0A1H6R1L7_9FLAO,neuD_611
fig|851.334.peg.1890,neuD_612
tr|A0A1H6T4S4|A0A1H6T4S4_9ACTN,neuD_613
fig|1409.74.peg.259,neuD_614
tr|A0A1H6TY58|A0A1H6TY58_9BACT,neuD_615
WP_242666015.1,neuD_616
fig|259564.15.peg.1719,neuD_617
fig|1898104.854.peg.1707,neuD_618
tr|A0A1H6UIW9|A0A1H6UIW9_9GAMM,neuD_619
tr|A0A1H6WFJ5|A0A1H6WFJ5_9DEIO,neuD_620
fig|1263550.125.peg.1195,neuD_621
tr|A0A1H6WL42|A0A1H6WL42_9BACT,neuD_622
WP_213436081.1,neuD_623
tr|A0A380A6J5|A0A380A6J5_9GAMM,neuD_624
WP_312420448.1,neuD_625
tr|A0A1H6XJ73|A0A1H6XJ73_9BACT,neuD_626
WP_312181784.1,neuD_627
fig|1917441.15.peg.1833,neuD_628
WP_210502995.1,neuD_629
tr|A0A380YT92|A0A380YT92_9BACE,neuD_630
fig|194843.5063.peg.2166,neuD_631
fig|2044941.45.peg.1261,neuD_632
WP_310331310.1,neuD_633
fig|1879010.7306.peg.3576,neuD_634
tr|A0A1H7WTZ9|A0A1H7WTZ9_9FIRM,neuD_635
fig|1196322.3.peg.5007,neuD_636
tr|A0A3B8V1V2|A0A3B8V1V2_9BACT,neuD_637
WP_310174764.1,neuD_638
WP_309924583.1,neuD_639
fig|2708020.3.peg.1383,neuD_640
fig|1681828.3.peg.1517,neuD_641
tr|A0A1H8BW34|A0A1H8BW34_9FIRM,neuD_642
WP_045297612.1,neuD_643
fig|1898104.2295.peg.2057,neuD_644
tr|A0A1H8N7R1|A0A1H8N7R1_9PSED,neuD_645
fig|2011156.3.peg.1454,neuD_646
WP_042271715.1,neuD_647
tr|A0A3D3UCM6|A0A3D3UCM6_9PROT,neuD_648
WP_310529147.1,neuD_649
WP_310346894.1,neuD_650
WP_310248488.1,neuD_651
fig|851.603.peg.243,neuD_652
WP_309966974.1,neuD_653
tr|A0A1H9K9J9|A0A1H9K9J9_9GAMM,neuD_654
WP_309900521.1,neuD_655
WP_309873924.1,neuD_656
fig|51288.49.peg.935,neuD_657
WP_309064553.1,neuD_658
fig|3071718.3.peg.373,neuD_659
fig|636.159.peg.2244,neuD_660
tr|A0A1H9VUG1|A0A1H9VUG1_9PSEU,neuD_661
WP_406280254.1,neuD_662
fig|1486034.7.peg.1792,neuD_663
fig|157176.11.peg.1839,neuD_664
fig|1307.1649.peg.2147,neuD_665
fig|2026753.24.peg.1029,neuD_666
fig|446.1192.peg.773,neuD_667
fig|1296.385.peg.1253,neuD_668
tr|A0A1I0JB67|A0A1I0JB67_9PSED,neuD_669
tr|A0A1I0JU40|A0A1I0JU40_9BACL,neuD_670
fig|1307.3573.peg.662,neuD_671
WP_077937128.1,neuD_672
fig|2053517.219.peg.1218,neuD_673
fig|2497627.44.peg.2501,neuD_674
tr|A0A1I0Q8P2|A0A1I0Q8P2_9FIRM,neuD_675
tr|A0A1I0QYV3|A0A1I0QYV3_9BACT,neuD_676
fig|562.143928.peg.4551,neuD_677
fig|2071632.40.peg.873,neuD_678
tr|A0A1I0R9F0|A0A1I0R9F0_9BACT,neuD_679
WP_308045384.1,neuD_680
tr|A0A1I0S8K1|A0A1I0S8K1_9BACT,neuD_681
fig|2954612.3.peg.732,neuD_682
tr|A0A1I0V1K7|A0A1I0V1K7_9FLAO,neuD_683
fig|562.111248.peg.1236,neuD_684
fig|33936.15.peg.1765,neuD_685
tr|A0A410GEI9|A0A410GEI9_9BURK,neuD_686
fig|446.1209.peg.726,neuD_687
tr|A0A1I0Z698|A0A1I0Z698_9FLAO,neuD_688
tr|A0A1I1BC34|A0A1I1BC34_9BACL,neuD_689
fig|2044936.831.peg.371,neuD_690
fig|297314.11396.peg.1525,neuD_691
WP_406108278.1,neuD_692
tr|A0A1I1LCU0|A0A1I1LCU0_9BACT,neuD_693
fig|2719911.3.peg.411,neuD_694
tr|A0A1I1NQN0|A0A1I1NQN0_9BACI,neuD_695
tr|A0A1I1PTN8|A0A1I1PTN8_9BACT,neuD_696
WP_307686344.1,neuD_697
fig|540906.3.peg.2847,neuD_698
WP_307607329.1,neuD_699
tr|A0A1I1UPT1|A0A1I1UPT1_9FLAO,neuD_700
tr|A0A1I1VK31|A0A1I1VK31_9BACT,neuD_701
fig|544645.219.peg.781,neuD_702
WP_307510792.1,neuD_703
WP_307375742.1,neuD_704
fig|239.229.peg.97,neuD_705
tr|A0A1I1YVI5|A0A1I1YVI5_9GAMM,neuD_706
fig|2202734.760.peg.1254,neuD_707
fig|569.117.peg.2551,neuD_708
fig|2950278.7.peg.4228,neuD_709
tr|A0A1I2F4I0|A0A1I2F4I0_9BACT,neuD_710
fig|1451454.18.peg.3222,neuD_711
tr|A0A1I2K5Z5|A0A1I2K5Z5_9FLAO,neuD_712
fig|1917865.102.peg.2228,neuD_713
tr|A0A1I2MWQ7|A0A1I2MWQ7_9GAMM,neuD_714
fig|876416.91.peg.2317,neuD_715
WP_306252157.1,neuD_716
fig|1898104.4025.peg.837,neuD_717
tr|A0A1I2TJX0|A0A1I2TJX0_9SPHI,neuD_718
fig|2030927.5782.peg.1563,neuD_719
tr|A0A1I2U7D6|A0A1I2U7D6_9BACT,neuD_720
fig|2018084.27.peg.3073,neuD_721
fig|331634.217.peg.755,neuD_722
tr|A0A1I2XR26|A0A1I2XR26_9BACT,neuD_723
fig|687436.4.peg.3825,neuD_724
tr|A0A1I3CP69|A0A1I3CP69_SELRU,neuD_725
fig|1122225.4.peg.766,neuD_726
fig|45076.7.peg.2226,neuD_727
tr|A0A1I3NJP5|A0A1I3NJP5_9FLAO,neuD_728
fig|1307.5587.peg.1691,neuD_729
tr|A0A1I3PAE0|A0A1I3PAE0_9GAMM,neuD_730
tr|A0A496VIB8|A0A496VIB8_9GAMM,neuD_731
fig|1871037.839.peg.373,neuD_732
WP_305365210.1,neuD_733
fig|562.123070.peg.4118,neuD_734
tr|A0A1I4BMF4|A0A1I4BMF4_9GAMM,neuD_735
fig|851.555.peg.1617,neuD_736
fig|3097351.3.peg.604,neuD_737
fig|1529638.3.peg.827,neuD_738
tr|A0A1I4FHE4|A0A1I4FHE4_9BACL,neuD_739
fig|1123369.3.peg.1831,neuD_740
fig|1898104.555.peg.919,neuD_741
tr|A0A1I4U0L5|A0A1I4U0L5_9GAMM,neuD_742
fig|2572196.3.peg.1912,neuD_743
tr|A0A1I4XZ34|A0A1I4XZ34_9NEIS,neuD_744
tr|A0A1I5A7H9|A0A1I5A7H9_9CLOT,neuD_745
fig|28901.14274.peg.575,neuD_746
fig|562.98052.peg.1719,neuD_747
tr|A0A1I5BHR2|A0A1I5BHR2_9FLAO,neuD_748
fig|562.95791.peg.4146,neuD_749
fig|297314.12148.peg.191,neuD_750
WP_303164748.1,neuD_751
tr|A0A1I5DM11|A0A1I5DM11_9FIRM,neuD_752
WP_303425057.1,neuD_753
fig|38293.58.peg.2018,neuD_754
WP_303410944.1,neuD_755
tr|A0A1I5K4J6|A0A1I5K4J6_9PSED,neuD_756
fig|2793101.3.peg.1051,neuD_757
tr|A0A4Y3I041|A0A4Y3I041_9VIBR,neuD_758
fig|48408.24.peg.2310,neuD_759
WP_303269052.1,neuD_760
tr|A0A1I5VTV1|A0A1I5VTV1_9BACT,neuD_761
WP_302741959.1,neuD_762
fig|2030927.923.peg.1603,neuD_763
WP_301592580.1,neuD_764
fig|562.124825.peg.5064,neuD_765
fig|562.30693.peg.1768,neuD_766
fig|562.30927.peg.4860,neuD_767
fig|851.431.peg.1383,neuD_768
tr|A0A1I6CUY2|A0A1I6CUY2_9FIRM,neuD_769
fig|562.23128.peg.867,neuD_770
WP_302252256.1,neuD_771
tr|A0A1I6E3K5|A0A1I6E3K5_9FIRM,neuD_772
WP_302237806.1,neuD_773
WP_302208516.1,neuD_774
WP_175012619.1,neuD_775
tr|A0A1I6PFS8|A0A1I6PFS8_9BACI,neuD_776
fig|1288410.68.peg.1974,neuD_777
tr|A0A1I6QM77|A0A1I6QM77_9FLAO,neuD_778
tr|A0A1I6QN57|A0A1I6QN57_9FLAO,neuD_779
fig|1913988.2647.peg.153,neuD_780
WP_301111244.1,neuD_781
fig|158836.2946.peg.4086,neuD_782
tr|A0A510I338|A0A510I338_9VIBR,neuD_783
WP_300686411.1,neuD_784
fig|2051956.215.peg.2033,neuD_785
WP_298847483.1,neuD_786
fig|2204302.3.peg.3395,neuD_787
fig|370804.720.peg.88,neuD_788
fig|1967582.4.peg.3417,neuD_789
fig|324767.7.peg.2543,neuD_790
tr|A0A1I7I608|A0A1I7I608_9PORP,neuD_791
WP_291798690.1,neuD_792
tr|A0A1I7K396|A0A1I7K396_9BURK,neuD_793
WP_300990051.1,neuD_794
tr|A0A1I7KZI9|A0A1I7KZI9_9FIRM,neuD_795
WP_300942200.1,neuD_796
WP_413250405.1,neuD_797
tr|A0A0M2F4Y9|A0A0M2F4Y9_9GAMM,neuD_798
tr|A0A1J0GHH5|A0A1J0GHH5_9CLOT,neuD_799
fig|3046773.3.peg.226,neuD_800
fig|2787626.3.peg.1322,neuD_801
WP_300844624.1,neuD_802
fig|2137880.65.peg.794,neuD_803
fig|1869212.939.peg.2152,neuD_804
WP_405093458.1,neuD_805
fig|459.49.peg.2340,neuD_806
WP_300685596.1,neuD_807
tr|A0A1J5BHU1|A0A1J5BHU1_9PROT,neuD_808
WP_300454575.1,neuD_809
tr|A0A1J5P2W1|A0A1J5P2W1_MOOTH,neuD_810
fig|659.40.peg.4047,neuD_811
fig|1940288.319.peg.257,neuD_812
fig|1350366.3.peg.2107,neuD_813
tr|A0A1K1TK92|A0A1K1TK92_9PSED,neuD_814
fig|47490.3.peg.595,neuD_815
tr|A0A1K2HPY2|A0A1K2HPY2_9NEIS,neuD_816
WP_299824219.1,neuD_817
tr|A0A1L3J2D3|A0A1L3J2D3_9FLAO,neuD_818
fig|297314.14023.peg.1443,neuD_819
WP_404850496.1,neuD_820
tr|A0A537LAK5|A0A537LAK5_9PROT,neuD_821
tr|A0A1L3JIW0|A0A1L3JIW0_9FLAO,neuD_822
tr|A0A1L4D2Z8|A0A1L4D2Z8_9BACT,neuD_823
tr|A0A1L5F9U0|A0A1L5F9U0_CLOKL,neuD_824
fig|562.98614.peg.3771,neuD_825
fig|2030927.1859.peg.2782,neuD_826
WP_299367894.1,neuD_827
tr|A0A1L5PKF3|A0A1L5PKF3_PSEPU,neuD_828
tr|A0A1L6R8B7|A0A1L6R8B7_9FLAO,neuD_829
fig|1307.3164.peg.817,neuD_830
tr|A0A545SJF5|A0A545SJF5_9GAMM,neuD_831
WP_299250020.1,neuD_832
WP_299201347.1,neuD_833
tr|A0A1M3D363|A0A1M3D363_9BACT,neuD_834
tr|A0A1M3DZ06|A0A1M3DZ06_9FLAO,neuD_835
tr|A0A1M3E274|A0A1M3E274_9FLAO,neuD_836
fig|562.98187.peg.2270,neuD_837
tr|A0A1M3ELT8|A0A1M3ELT8_9CELL,neuD_838
fig|1872434.7.peg.10,neuD_839
tr|A0A554WS01|A0A554WS01_9BURK,neuD_840
WP_298862299.1,neuD_841
fig|2026780.1454.peg.4580,neuD_842
tr|A0A1M3FW40|A0A1M3FW40_9SPHI,neuD_843
tr|A0A1M3HEG5|A0A1M3HEG5_9SPHI,neuD_844
fig|2821155.3.peg.2155,neuD_845
fig|582.976.peg.2088,neuD_846
tr|A0A1M3NF92|A0A1M3NF92_9BACT,neuD_847
fig|2026793.16.peg.2840,neuD_848
WP_298177732.1,neuD_849
fig|1672391.102.peg.1658,neuD_850
tr|A0A1M4V328|A0A1M4V328_9THEO,neuD_851
fig|194843.242.peg.391,neuD_852
tr|A0A554XNA2|A0A554XNA2_9BURK,neuD_853
fig|1874736.6.peg.3371,neuD_854
tr|A0A1M4XE61|A0A1M4XE61_9FLAO,neuD_855
fig|2030927.5218.peg.2469,neuD_856
tr|A0A1M4YXJ5|A0A1M4YXJ5_MARH1,neuD_857
WP_297626905.1,neuD_858
fig|1049910.3.peg.4082,neuD_859
fig|1307.1926.peg.609,neuD_860
WP_297331272.1,neuD_861
fig|2035772.217.peg.575,neuD_862
tr|A0A1M5DS67|A0A1M5DS67_9FIRM,neuD_863
fig|1869212.18.peg.2256,neuD_864
WP_196838229.1,neuD_865
tr|A0A1M5FHH7|A0A1M5FHH7_SALEC,neuD_866
fig|562.99041.peg.387,neuD_867
tr|A0A1M5FJL9|A0A1M5FJL9_SALEC,neuD_868
fig|1871047.79.peg.398,neuD_869
WP_012226639.1,neuD_870
tr|A0A1M5G023|A0A1M5G023_9BACE,neuD_871
fig|1544455.10.peg.2201,neuD_872
fig|2448782.84.peg.872,neuD_873
fig|562.160498.peg.2059,neuD_874
tr|A0A1M5MFB6|A0A1M5MFB6_9BACT,neuD_875
fig|562.123074.peg.4144,neuD_876
WP_402901210.1,neuD_877
WP_412960909.1,neuD_878
WP_414156944.1,neuD_879
tr|A0A1M5PQN2|A0A1M5PQN2_9SPHI,neuD_880
tr|A0A1M5QKK4|A0A1M5QKK4_9FLAO,neuD_881
fig|1898104.17.peg.1356,neuD_882
WP_295122160.1,neuD_883
fig|913024.3.peg.206,neuD_884
WP_294958210.1,neuD_885
fig|1960881.8.peg.6150,neuD_886
tr|A0A1M5VB18|A0A1M5VB18_9FLAO,neuD_887
fig|189665.7.peg.1540,neuD_888
tr|A0A1M5VPS6|A0A1M5VPS6_9BACT,neuD_889
WP_293748421.1,neuD_890
fig|658267.3.peg.619,neuD_891
WP_293551128.1,neuD_892
fig|2044944.109.peg.739,neuD_893
tr|A0A1M6AMX0|A0A1M6AMX0_9FLAO,neuD_894
tr|A0A1M6BWV6|A0A1M6BWV6_9FIRM,neuD_895
WP_292453655.1,neuD_896
fig|2704416.3.peg.5088,neuD_897
tr|A0A5E4UQ28|A0A5E4UQ28_9BURK,neuD_898
fig|1871320.11.peg.1186,neuD_899
WP_292154805.1,neuD_900
tr|A0A1M6CR45|A0A1M6CR45_9FLAO,neuD_901
tr|A0A1M6FSH1|A0A1M6FSH1_9FLAO,neuD_902
WP_291832319.1,neuD_903
tr|A0A1M6GG60|A0A1M6GG60_9BACT,neuD_904
fig|3002440.3.peg.2026,neuD_905
tr|A0A5E4YL45|A0A5E4YL45_9BURK,neuD_906
WP_291726132.1,neuD_907
fig|159274.124.peg.585,neuD_908
tr|A0A1M6JPW9|A0A1M6JPW9_9BACE,neuD_909
fig|239.255.peg.161,neuD_910
fig|2137881.31.peg.190,neuD_911
fig|239.455.peg.1143,neuD_912
tr|A0A5E4ZYU1|A0A5E4ZYU1_9BURK,neuD_913
fig|1750698.3.peg.2588,neuD_914
WP_291285034.1,neuD_915
tr|A0A1M6NDL4|A0A1M6NDL4_REIAG,neuD_916
fig|1960881.3.peg.1446,neuD_917
tr|A0A1M6R8A4|A0A1M6R8A4_9FLAO,neuD_918
fig|1898104.851.peg.1070,neuD_919
tr|A0A1M6RX29|A0A1M6RX29_9GAMM,neuD_920
tr|A0A1M6SBB6|A0A1M6SBB6_9FLAO,neuD_921
fig|2030927.3081.peg.749,neuD_922
fig|2018084.17.peg.5027,neuD_923
fig|470826.3.peg.792,neuD_924
WP_290273578.1,neuD_925
fig|851.272.peg.1910,neuD_926
WP_290168546.1,neuD_927
tr|A0A1M7KX93|A0A1M7KX93_9RHOB,neuD_928
WP_288368519.1,neuD_929
tr|A0A1M7N8K3|A0A1M7N8K3_9PSED,neuD_930
WP_287535283.1,neuD_931
tr|A0A1M7PEV5|A0A1M7PEV5_9BACT,neuD_932
tr|A0A1M7Q2I9|A0A1M7Q2I9_9BACT,neuD_933
fig|33936.22.peg.671,neuD_934
tr|A0A1M7REZ6|A0A1M7REZ6_9BACT,neuD_935
WP_242904273.1,neuD_936
WP_289206142.1,neuD_937
fig|1940288.32.peg.2081,neuD_938
tr|A0A1M7ZGC0|A0A1M7ZGC0_9BACT,neuD_939
tr|A0A1M7ZV57|A0A1M7ZV57_9FLAO,neuD_940
fig|562.8647.peg.2364,neuD_941
WP_400983616.1,neuD_942
tr|A0A1N6HFW7|A0A1N6HFW7_9FLAO,neuD_943
tr|A0A1N6I968|A0A1N6I968_9FLAO,neuD_944
tr|A0A1N6I970|A0A1N6I970_9FLAO,neuD_945
tr|A0A1N6IT80|A0A1N6IT80_9FLAO,neuD_946
WP_111394979.1,neuD_947
fig|3231511.3.peg.543,neuD_948
fig|1761882.3.peg.2387,neuD_949
WP_288333561.1,neuD_950
fig|1160722.4.peg.3317,neuD_951
WP_288005206.1,neuD_952
fig|2838501.3.peg.2854,neuD_953
tr|A0A1N7AT41|A0A1N7AT41_9BACT,neuD_954
fig|225915.9.peg.531,neuD_955
tr|A0A1N7EP30|A0A1N7EP30_9RHOB,neuD_956
WP_412949540.1,neuD_957
WP_286683166.1,neuD_958
tr|A0A1N7J6Q4|A0A1N7J6Q4_9FLAO,neuD_959
tr|A0A1N7JHM6|A0A1N7JHM6_9BACT,neuD_960
fig|446.1372.peg.1498,neuD_961
WP_286463896.1,neuD_962
tr|A0A5E6Z8A6|A0A5E6Z8A6_PSEFL,neuD_963
fig|562.142029.peg.2627,neuD_964
tr|A0A1P8VQR3|A0A1P8VQR3_STRSU,neuD_965
tr|A0A1P8VR87|A0A1P8VR87_STRSU,neuD_966
tr|A0A1P8VRA9|A0A1P8VRA9_STRSU,neuD_967
fig|1898104.4801.peg.1433,neuD_968
WP_286225634.1,neuD_969
tr|A0A1P9X3B9|A0A1P9X3B9_9BACT,neuD_970
tr|A0A1Q2CI04|A0A1Q2CI04_9ACTN,neuD_971
fig|665913.6.peg.2790,neuD_972
fig|1263550.22.peg.442,neuD_973
WP_102656982.1,neuD_974
tr|A0A1Q3MYP5|A0A1Q3MYP5_9BACT,neuD_975
fig|1498499.3.peg.1087,neuD_976
WP_284840000.1,neuD_977
tr|A0A1Q3PK57|A0A1Q3PK57_9BACT,neuD_978
fig|2044944.163.peg.1281,neuD_979
tr|A0A1Q3QEX5|A0A1Q3QEX5_9BACT,neuD_980
fig|29536.5.peg.2463,neuD_981
fig|562.107729.peg.799,neuD_982
tr|A0A1Q3S0F9|A0A1Q3S0F9_9FLAO,neuD_983
tr|A0A5E7LEA3|A0A5E7LEA3_PSEFL,neuD_984
fig|76832.135.peg.1412,neuD_985
WP_242458690.1,neuD_986
tr|A0A1Q3WXF0|A0A1Q3WXF0_9BACT,neuD_987
tr|A0A1Q3X3I7|A0A1Q3X3I7_9BACT,neuD_988
WP_284870384.1,neuD_989
WP_283556375.1,neuD_990
fig|2202734.1085.peg.3438,neuD_991
fig|76857.531.peg.691,neuD_992
WP_284685675.1,neuD_993
fig|2099675.23.peg.3597,neuD_994
tr|A0A1Q5P2S9|A0A1Q5P2S9_9BACI,neuD_995
WP_284379252.1,neuD_996
tr|A0A1Q5PCK8|A0A1Q5PCK8_9BACT,neuD_997
fig|1733.6623.peg.5260,neuD_998
tr|A0A1Q6DH92|A0A1Q6DH92_9BACT,neuD_999
WP_283526657.1,neuD_1000
tr|A0A1Q6MC03|A0A1Q6MC03_9CLOT,neuD_1001
WP_283349483.1,neuD_1002
tr|A0A1Q7C2X9|A0A1Q7C2X9_9ACTN,neuD_1003
fig|2099675.298.peg.1133,neuD_1004
tr|A0A1Q7I8M7|A0A1Q7I8M7_9BACT,neuD_1005
fig|2832346.30.peg.1706,neuD_1006
tr|A0A1Q7W4Z0|A0A1Q7W4Z0_9ACTN,neuD_1007
fig|1562763.4.peg.1233,neuD_1008
WP_282944248.1,neuD_1009
fig|1951665.3.peg.2859,neuD_1010
WP_282816617.1,neuD_1011
tr|A0A1Q8R1P6|A0A1Q8R1P6_9FIRM,neuD_1012
tr|A0A1Q8T978|A0A1Q8T978_9GAMM,neuD_1013
fig|270921.3.peg.2373,neuD_1014
WP_282214271.1,neuD_1015
WP_281939407.1,neuD_1016
fig|446.1214.peg.2040,neuD_1017
WP_055240279.1,neuD_1018
fig|2909335.6.peg.3251,neuD_1019
WP_281863134.1,neuD_1020
tr|A0A1R0YGN5|A0A1R0YGN5_PAEBO,neuD_1021
WP_281473948.1,neuD_1022
fig|1871037.790.peg.189,neuD_1023
WP_282292505.1,neuD_1024
WP_282288243.1,neuD_1025
fig|2498093.417.peg.809,neuD_1026
fig|654.424.peg.2847,neuD_1027
WP_282227276.1,neuD_1028
fig|926561.3.peg.1972,neuD_1029
WP_204961220.1,neuD_1030
fig|239.403.peg.1565,neuD_1031
fig|3364436.3.peg.5360,neuD_1032
fig|1334.397.peg.2016,neuD_1033
tr|A0A1S1J571|A0A1S1J571_9FLAO,neuD_1034
WP_281598704.1,neuD_1035
tr|A0A1S1MZT0|A0A1S1MZT0_9GAMM,neuD_1036
WP_281591599.1,neuD_1037
fig|158841.4.peg.1043,neuD_1038
WP_281575625.1,neuD_1039
tr|A0A1S1RKB5|A0A1S1RKB5_9ACTN,neuD_1040
tr|A0A1S1V6H4|A0A1S1V6H4_9FIRM,neuD_1041
tr|A0A5P9IY34|A0A5P9IY34_9GAMM,neuD_1042
fig|174713.13.peg.3139,neuD_1043
WP_280567334.1,neuD_1044
fig|1898104.2118.peg.1989,neuD_1045
tr|A0A1S2MCR8|A0A1S2MCR8_9BACI,neuD_1046
tr|A0A1S2QT93|A0A1S2QT93_9BACI,neuD_1047
fig|1898104.3954.peg.2612,neuD_1048
fig|2030927.4469.peg.1984,neuD_1049
fig|1935446.58.peg.3195,neuD_1050
tr|A0A1S6HTJ7|A0A1S6HTJ7_9GAMM,neuD_1051
fig|562.134414.peg.4004,neuD_1052
tr|A0A653E915|A0A653E915_9PSED,neuD_1053
tr|A0A1S7DR49|A0A1S7DR49_RIEAN,neuD_1054
fig|1972222.14.peg.631,neuD_1055
tr|A0A1S7FYT2|A0A1S7FYT2_9LIST,neuD_1056
WP_280809278.1,neuD_1057
tr|A0A1S7LM70|A0A1S7LM70_MAGMO,neuD_1058
WP_280675306.1,neuD_1059
tr|A0A653JQV7|A0A653JQV7_9SPHN,neuD_1060
fig|1500285.4.peg.1670,neuD_1061
WP_280106248.1,neuD_1062
tr|A0A1S9CCH0|A0A1S9CCH0_9FIRM,neuD_1063
fig|2268026.3.peg.493,neuD_1064
tr|A0A1S9CQ63|A0A1S9CQ63_9FIRM,neuD_1065
WP_280049476.1,neuD_1066
tr|A0A1S9N714|A0A1S9N714_CLOBE,neuD_1067
tr|A0A1S9T8H8|A0A1S9T8H8_BACMY,neuD_1068
tr|A0A1S9TSX9|A0A1S9TSX9_BACCE,neuD_1069
tr|A0A6G8NL82|A0A6G8NL82_9BURK,neuD_1070
tr|A0A1T0APY9|A0A1T0APY9_9PAST,neuD_1071
WP_279820438.1,neuD_1072
fig|35703.160.peg.5367,neuD_1073
fig|2231053.18.peg.955,neuD_1074
fig|239.320.peg.1426,neuD_1075
tr|A0A1T2A0Z3|A0A1T2A0Z3_9RHOB,neuD_1076
fig|2052943.4.peg.2354,neuD_1077
fig|1871037.1423.peg.519,neuD_1078
WP_278115993.1,neuD_1079
fig|1977087.8041.peg.2146,neuD_1080
fig|2051956.309.peg.968,neuD_1081
fig|239.574.peg.2577,neuD_1082
fig|165435.203.peg.1803,neuD_1083
fig|2738405.3.peg.3968,neuD_1084
fig|94255.4.peg.409,neuD_1085
tr|A0A1T4XIH2|A0A1T4XIH2_9GAMM,neuD_1086
fig|1001240.6.peg.3380,neuD_1087
fig|562.51551.peg.4061,neuD_1088
tr|A0A1T4Y1J4|A0A1T4Y1J4_9BACL,neuD_1089
fig|2713414.4.peg.1722,neuD_1090
tr|A0A1T5ANM3|A0A1T5ANM3_9FLAO,neuD_1091
tr|A0A1T5AZS4|A0A1T5AZS4_9FIRM,neuD_1092
fig|45072.5.peg.2150,neuD_1093
fig|2605747.3.peg.2487,neuD_1094
tr|A0A1T5FAU9|A0A1T5FAU9_9SPHI,neuD_1095
WP_276685241.1,neuD_1096
fig|2879939.5.peg.1392,neuD_1097
tr|A0A1T5M479|A0A1T5M479_9BACT,neuD_1098
tr|A0A1T5PAF9|A0A1T5PAF9_9BACT,neuD_1099
tr|A0A1U7NSF7|A0A1U7NSF7_9DEIO,neuD_1100
WP_262197941.1,neuD_1101
WP_276498175.1,neuD_1102
fig|2614255.94.peg.2253,neuD_1103
fig|227924.3.peg.1839,neuD_1104
tr|A0A6J5DYD6|A0A6J5DYD6_9BURK,neuD_1105
WP_276314664.1,neuD_1106
fig|1679494.3.peg.1930,neuD_1107
fig|2652289.49.peg.1934,neuD_1108
WP_276154120.1,neuD_1109
tr|A0A1V2B6T6|A0A1V2B6T6_9BACT,neuD_1110
fig|1917441.3.peg.1266,neuD_1111
tr|A0A1V2MD91|A0A1V2MD91_9FIRM,neuD_1112
tr|A0A6J5E8B5|A0A6J5E8B5_9BURK,neuD_1113
fig|658445.3.peg.4966,neuD_1114
tr|A0A1V2PYZ2|A0A1V2PYZ2_9PSEU,neuD_1115
fig|1869212.225.peg.2163,neuD_1116
tr|A0A1V2VUK1|A0A1V2VUK1_9BURK,neuD_1117
tr|A0A1V2YJC1|A0A1V2YJC1_9FIRM,neuD_1118
tr|A0A1V2YK18|A0A1V2YK18_9FIRM,neuD_1119
tr|A0A1V2YKA1|A0A1V2YKA1_9FIRM,neuD_1120
tr|A0A1V3FF04|A0A1V3FF04_9BACI,neuD_1121
tr|A0A1V3I6N6|A0A1V3I6N6_9PAST,neuD_1122
tr|A0A0P1FQG3|A0A0P1FQG3_9RHOB,neuD_1123
tr|A0A1V3ITT3|A0A1V3ITT3_9PAST,neuD_1124
fig|2065189.62.peg.2022,neuD_1125
fig|851.515.peg.259,neuD_1126
tr|A0A1V3KKG9|A0A1V3KKG9_9PAST,neuD_1127
fig|82990.6.peg.234,neuD_1128
fig|57706.112.peg.2168,neuD_1129
tr|A0A6N8SIG8|A0A6N8SIG8_9HYPH,neuD_1130
fig|1898104.150.peg.157,neuD_1131
tr|A0A1V3SGS2|A0A1V3SGS2_9PSED,neuD_1132
fig|1307.4877.peg.1094,neuD_1133
WP_271856137.1,neuD_1134
fig|1921566.7.peg.1378,neuD_1135
WP_242884386.1,neuD_1136
tr|A0A1V4M0H2|A0A1V4M0H2_9DELT,neuD_1137
fig|2021391.1288.peg.706,neuD_1138
tr|A0A1V4VWG2|A0A1V4VWG2_9FIRM,neuD_1139
fig|562.143473.peg.2329,neuD_1140
