Header,internal_code
fig|487.866.peg.1152,lst_727
fig|485.7115.peg.2315,lst_728
fig|286783.9.peg.3930,lst_729
fig|123822.7.peg.351,lst_730
fig|1028806.3.peg.656,lst_731
fig|85404.48.peg.369,lst_732
fig|487.964.peg.2383,lst_733
fig|2780382.3.peg.3494,lst_734
fig|564.34.peg.1919,lst_735
fig|28901.4173.peg.129,lst_736
fig|28901.1756.peg.4490,lst_737
fig|726.132.peg.294,lst_738
fig|487.2719.peg.2113,lst_739
fig|72.12.peg.633,lst_740
fig|747.1019.peg.1592,lst_741
fig|727.989.peg.525,lst_742
fig|726.123.peg.535,lst_743
fig|562.50636.peg.681,lst_744
fig|28901.6130.peg.3608,lst_745
fig|727.3090.peg.1766,lst_746
fig|97481.16.peg.865,lst_747
fig|1522312.7.peg.1477,lst_748
fig|505.131.peg.19,lst_749
fig|726.470.peg.597,lst_750
fig|77133.4957.peg.791,lst_751
fig|502.60.peg.66,lst_752
fig|1232659.5.peg.1929,lst_753
fig|913070.7.peg.2685,lst_754
fig|159270.32.peg.2638,lst_755
fig|726.453.peg.1567,lst_756
fig|35703.204.peg.4059,lst_757
fig|545.397.peg.362,lst_758
fig|636.139.peg.2408,lst_759
fig|485.593.peg.2059,lst_760
fig|487.874.peg.2386,lst_761
fig|1230338.3.peg.1601,lst_762
fig|485.7539.peg.1861,lst_763
fig|564.157.peg.3896,lst_764
fig|726.138.peg.45,lst_765
fig|545.148.peg.3736,lst_766
fig|1522312.17.peg.454,lst_767
fig|485.17941.peg.1384,lst_768
fig|489.5.peg.6,lst_769
fig|1733.4627.peg.4951,lst_770
fig|1905730.68.peg.3084,lst_771
fig|504.160.peg.1544,lst_772
fig|3100349.11.peg.1135,lst_773
fig|489.31.peg.80,lst_774
fig|2873269.10.peg.1215,lst_775
fig|41976.114.peg.693,lst_776
fig|3103145.7.peg.2143,lst_777
fig|727.1344.peg.601,lst_778
fig|727.2184.peg.1472,lst_779
fig|85402.4.peg.299,lst_780
fig|2086574.3.peg.1845,lst_781
fig|28901.36218.peg.1079,lst_782
fig|1795833.3.peg.449,lst_783
fig|727.1410.peg.903,lst_784
fig|28901.6337.peg.2549,lst_785
fig|1795832.3.peg.1705,lst_786
fig|747.897.peg.974,lst_787
fig|485.1360.peg.622,lst_788
fig|59201.161.peg.253,lst_789
fig|487.1798.peg.2325,lst_790
fig|727.3056.peg.1139,lst_791
fig|159270.9.peg.594,lst_792
fig|1869227.950.peg.1591,lst_793
fig|83427.56.peg.464,lst_794
fig|487.2727.peg.2117,lst_795
fig|486.160.peg.447,lst_796
fig|1946460.3.peg.2011,lst_797
fig|747.2171.peg.627,lst_798
fig|2917790.16.peg.2190,lst_799
fig|550.3765.peg.4133,lst_800
fig|28901.23490.peg.675,lst_801
fig|729.2383.peg.1004,lst_802
fig|729.2464.peg.1053,lst_803
fig|726.473.peg.1435,lst_804
fig|159270.15.peg.1460,lst_805
fig|726.464.peg.1124,lst_806
fig|208548.40.peg.2377,lst_807
fig|1913988.3653.peg.1583,lst_808
fig|487.4828.peg.929,lst_809
fig|34062.163.peg.859,lst_810
fig|1946457.3.peg.1989,lst_811
fig|34062.129.peg.439,lst_812
fig|28901.14326.peg.4223,lst_813
fig|726.434.peg.1758,lst_814
fig|726.124.peg.325,lst_815
fig|528357.5.peg.694,lst_816
fig|1924934.3.peg.1055,lst_817
fig|487.4167.peg.701,lst_818
fig|487.2721.peg.371,lst_819
fig|1127696.149.peg.42,lst_820
fig|747.1948.peg.845,lst_821
fig|1304.1287.peg.1013,lst_822
fig|2917790.20.peg.2353,lst_823
fig|28037.1490.peg.1793,lst_824
fig|374451.4.peg.339,lst_825
fig|316093.3.peg.125,lst_826
fig|485.18158.peg.1078,lst_827
fig|747.2357.peg.1805,lst_828
fig|48296.880.peg.3596,lst_829
fig|257758.739.peg.2,lst_830
fig|564.494.peg.4225,lst_831
fig|502.63.peg.1551,lst_832
fig|28901.20640.peg.4329,lst_833
fig|487.4680.peg.1363,lst_834
fig|75985.1105.peg.1864,lst_835
fig|487.1656.peg.875,lst_836
fig|200446.20.peg.2874,lst_837
fig|726.144.peg.399,lst_838
fig|28037.1779.peg.1115,lst_839
fig|28037.1738.peg.1078,lst_840
fig|487.1517.peg.2181,lst_841
fig|485.3469.peg.1951,lst_842
fig|1733.5611.peg.8290,lst_843
fig|753.22.peg.484,lst_844
fig|648.1257.peg.4086,lst_845
fig|485.16467.peg.1871,lst_846
fig|1124928.4.peg.2327,lst_847
fig|1733.3021.peg.5442,lst_848
fig|504.141.peg.1983,lst_849
fig|59201.1745.peg.4285,lst_850
fig|2022662.3.peg.579,lst_851
fig|1524976.3.peg.1845,lst_852
fig|504.157.peg.521,lst_853
fig|726.128.peg.1067,lst_854
fig|564.405.peg.2169,lst_855
fig|485.18265.peg.706,lst_856
fig|505.134.peg.163,lst_857
fig|1263550.211.peg.1266,lst_858
fig|505.148.peg.1258,lst_859
fig|34062.182.peg.588,lst_860
fig|487.4421.peg.2245,lst_861
fig|2898231.3.peg.1916,lst_862
fig|75985.943.peg.1172,lst_863
fig|487.2720.peg.2048,lst_864
fig|54736.6.peg.3644,lst_865
fig|487.3838.peg.2167,lst_866
fig|487.3999.peg.2438,lst_867
fig|59201.2809.peg.4213,lst_868
fig|487.2353.peg.2362,lst_869
fig|1849603.18.peg.2057,lst_870
fig|2030797.3.peg.228,lst_871
fig|487.3721.peg.2232,lst_872
fig|28901.5129.peg.4972,lst_873
fig|1913989.1149.peg.1379,lst_874
fig|545.111.peg.1914,lst_875
fig|487.2064.peg.1797,lst_876
fig|1069618.3.peg.1029,lst_877
fig|1821960.64.peg.1331,lst_878
fig|727.3135.peg.2136,lst_879
fig|862964.17.peg.3983,lst_880
fig|1263550.135.peg.390,lst_881
fig|1681196.5.peg.3202,lst_882
fig|485.18763.peg.2355,lst_883
fig|487.4568.peg.2210,lst_884
fig|485.18502.peg.2336,lst_885
fig|726.471.peg.1397,lst_886
fig|316089.127.peg.1305,lst_887
fig|505.135.peg.1622,lst_888
fig|3100349.32.peg.692,lst_889
fig|67824.83.peg.114,lst_890
fig|747.3040.peg.1525,lst_891
fig|28037.262.peg.1302,lst_892
fig|75985.452.peg.620,lst_893
fig|487.4135.peg.491,lst_894
fig|487.562.peg.2124,lst_895
fig|35703.35.peg.2472,lst_896
fig|2653138.3.peg.1914,lst_897
fig|28037.1408.peg.504,lst_898
fig|498.4.peg.2522,lst_899
fig|59203.18.peg.113,lst_900
fig|486.159.peg.488,lst_901
fig|726.134.peg.1725,lst_902
fig|44283.75.peg.623,lst_903
fig|487.2332.peg.2312,lst_904
fig|1444292.3.peg.3737,lst_905
fig|470.5818.peg.4475,lst_906
fig|487.3993.peg.462,lst_907
fig|59201.1511.peg.3688,lst_908
fig|545.64.peg.42,lst_909
fig|487.2005.peg.1006,lst_910
fig|83427.214.peg.867,lst_911
fig|485.3827.peg.1928,lst_912
fig|3071705.3.peg.2997,lst_913
fig|34062.140.peg.711,lst_914
fig|2049044.582.peg.744,lst_915
fig|487.4529.peg.2326,lst_916
fig|28901.23923.peg.3451,lst_917
fig|470.18866.peg.1411,lst_918
fig|28037.1559.peg.851,lst_919
fig|539.200.peg.423,lst_920
fig|202948.9.peg.227,lst_921
fig|562.115401.peg.82,lst_922
fig|3103145.3.peg.1121,lst_923
fig|550.4823.peg.4898,lst_924
fig|562.160970.peg.1865,lst_925
fig|470.6163.peg.2246,lst_926
fig|1148157.36.peg.3980,lst_927
fig|539.172.peg.967,lst_928
fig|504.9.peg.1035,lst_929
fig|1443036.3.peg.692,lst_930
fig|487.1535.peg.1986,lst_931
fig|485.6907.peg.2146,lst_932
fig|590.14454.peg.3599,lst_933
fig|1190581.3.peg.1183,lst_934
fig|28037.498.peg.1762,lst_935
fig|1967638.3.peg.3139,lst_936
fig|693444.3.peg.1533,lst_937
fig|363569.111.peg.3768,lst_938
fig|487.624.peg.2371,lst_939
fig|486.170.peg.479,lst_940
fig|59202.402.peg.83,lst_941
fig|487.4001.peg.1250,lst_942
fig|2853160.3.peg.1430,lst_943
fig|1967582.4.peg.2348,lst_944
fig|471.91.peg.3620,lst_945
fig|28037.1574.peg.1634,lst_946
fig|1311.4853.peg.1215,lst_947
fig|545.109.peg.1435,lst_948
fig|487.2078.peg.975,lst_949
fig|3100349.62.peg.864,lst_950
fig|3100349.36.peg.1417,lst_951
fig|3157334.3.peg.1773,lst_952
fig|485.7843.peg.2353,lst_953
fig|726.54.peg.622,lst_954
fig|1955.3.peg.757,lst_955
fig|485.9834.peg.1308,lst_956
fig|726.53.peg.1371,lst_957
fig|2563920.3.peg.7025,lst_958
fig|626369.3.peg.1458,lst_959
fig|545.177.peg.3934,lst_960
fig|485.6325.peg.1994,lst_961
fig|1145191.3.peg.1142,lst_962
fig|753.5.peg.790,lst_963
fig|487.2724.peg.1939,lst_964
fig|400946.25.peg.1478,lst_965
fig|726.374.peg.1273,lst_966
fig|28901.14304.peg.119,lst_967
fig|1906581.36.peg.52,lst_968
fig|2953830.3.peg.966,lst_969
fig|28901.23068.peg.2300,lst_970
fig|35703.275.peg.3650,lst_971
fig|487.2775.peg.2015,lst_972
fig|470.5542.peg.3269,lst_973
fig|590.12507.peg.2191,lst_974
fig|59201.2115.peg.3639,lst_975
fig|528346.6.peg.814,lst_976
fig|1710356.3.peg.145,lst_977
fig|35703.109.peg.675,lst_978
fig|727.3085.peg.69,lst_979
fig|28037.500.peg.1556,lst_980
fig|485.5196.peg.1885,lst_981
fig|1733.9470.peg.24768,lst_982
fig|28037.215.peg.1246,lst_983
fig|487.1665.peg.1669,lst_984
fig|726.137.peg.1184,lst_985
fig|115981.59.peg.4740,lst_986
fig|340190.130.peg.139,lst_987
fig|738.316.peg.1219,lst_988
fig|1654920.3.peg.1085,lst_989
fig|59203.517.peg.2489,lst_990
fig|28037.1591.peg.1631,lst_991
fig|316089.109.peg.1485,lst_992
fig|41976.111.peg.708,lst_993
fig|729.2456.peg.529,lst_994
fig|208548.42.peg.373,lst_995
fig|502.58.peg.1359,lst_996
fig|489.17.peg.548,lst_997
fig|3103145.5.peg.1793,lst_998
fig|3103145.9.peg.759,lst_999
fig|487.4820.peg.2236,lst_1000
fig|726.142.peg.527,lst_1001
fig|727.1599.peg.1780,lst_1002
fig|1173775.3.peg.3833,lst_1003
fig|485.14154.peg.1648,lst_1004
fig|2653185.3.peg.891,lst_1005
fig|726.277.peg.141,lst_1006
fig|28901.6269.peg.3405,lst_1007
fig|528347.5.peg.1413,lst_1008
fig|487.4112.peg.2320,lst_1009
fig|727.1802.peg.457,lst_1010
fig|487.3015.peg.2013,lst_1011
fig|1733.4552.peg.4573,lst_1012
fig|28091.9.peg.829,lst_1013
fig|485.14662.peg.1734,lst_1014
fig|1773.27271.peg.4787,lst_1015
fig|485.13724.peg.1673,lst_1016
fig|487.2703.peg.1467,lst_1017
fig|28901.14283.peg.101,lst_1018
fig|470.15874.peg.3776,lst_1019
fig|316093.5.peg.2209,lst_1020
fig|485.18741.peg.1827,lst_1021
fig|28901.24029.peg.277,lst_1022
fig|485.935.peg.1405,lst_1023
fig|34062.112.peg.1724,lst_1024
fig|2918670.5.peg.2085,lst_1025
fig|1773.21395.peg.4267,lst_1026
fig|727.1350.peg.1017,lst_1027
fig|485.12746.peg.295,lst_1028
fig|1379.139.peg.1338,lst_1029
fig|3003690.3.peg.1471,lst_1030
fig|479.56.peg.1776,lst_1031
fig|1450513.3.peg.291,lst_1032
fig|487.1232.peg.2814,lst_1033
fig|470.8400.peg.1107,lst_1034
fig|28037.1729.peg.487,lst_1035
fig|28901.6890.peg.4054,lst_1036
fig|1889775.6.peg.2098,lst_1037
fig|487.1734.peg.2275,lst_1038
fig|487.2227.peg.2181,lst_1039
fig|28037.1623.peg.1447,lst_1040
fig|487.4029.peg.1890,lst_1041
fig|1069619.3.peg.1166,lst_1042
fig|2582676.3.peg.1561,lst_1043
fig|727.1678.peg.131,lst_1044
fig|28037.1691.peg.1288,lst_1045
fig|485.5991.peg.1889,lst_1046
fig|259303.10.peg.2011,lst_1047
fig|747.1949.peg.2070,lst_1048
fig|539.5.peg.1883,lst_1049
fig|738.260.peg.2479,lst_1050
fig|34062.194.peg.1797,lst_1051
fig|333965.51.peg.3545,lst_1052
fig|75985.1100.peg.1903,lst_1053
fig|85401.5.peg.2081,lst_1054
fig|2953832.3.peg.2166,lst_1055
fig|1733.2333.peg.12031,lst_1056
fig|550.2797.peg.3437,lst_1057
fig|485.8256.peg.2089,lst_1058
fig|40216.29.peg.320,lst_1059
fig|727.1639.peg.597,lst_1060
fig|487.2086.peg.2187,lst_1061
fig|2573093.3.peg.232,lst_1062
fig|1733.9123.peg.5348,lst_1063
fig|727.1802.peg.458,lst_1064
fig|1077143.3.peg.507,lst_1065
fig|28901.11354.peg.1413,lst_1066
fig|727.564.peg.433,lst_1067
fig|254352.25.peg.1679,lst_1068
fig|34062.180.peg.398,lst_1069
fig|479.17.peg.1542,lst_1070
fig|2917790.18.peg.2200,lst_1071
fig|485.14958.peg.2227,lst_1072
fig|738.268.peg.1876,lst_1073
fig|2020713.5.peg.686,lst_1074
fig|550.4367.peg.4237,lst_1075
fig|1967608.4.peg.608,lst_1076
fig|316089.110.peg.1253,lst_1077
fig|1977087.6660.peg.1039,lst_1078
fig|165436.590.peg.99,lst_1079
fig|3100349.18.peg.105,lst_1080
fig|471.140.peg.3246,lst_1081
fig|208548.44.peg.996,lst_1082
fig|562.52608.peg.3058,lst_1083
fig|747.2361.peg.1315,lst_1084
fig|727.1262.peg.1429,lst_1085
fig|487.2450.peg.44,lst_1086
fig|2830647.5.peg.99,lst_1087
fig|738.48.peg.1897,lst_1088
fig|2839968.3.peg.340,lst_1089
fig|2744472.3.peg.2177,lst_1090
fig|487.3964.peg.202,lst_1091
fig|726.55.peg.1327,lst_1092
fig|28037.1910.peg.1897,lst_1093
fig|485.15349.peg.1956,lst_1094
fig|470.21014.peg.1608,lst_1095
fig|738.298.peg.693,lst_1096
fig|28037.1675.peg.1115,lst_1097
fig|933280.4.peg.1115,lst_1098
fig|940296.3.peg.683,lst_1099
fig|28901.23915.peg.4932,lst_1100
fig|2094731.4.peg.102,lst_1101
fig|747.3044.peg.51,lst_1102
fig|485.9240.peg.2148,lst_1103
fig|1305771.3.peg.1551,lst_1104
fig|28901.22208.peg.2255,lst_1105
fig|1733.9535.peg.10975,lst_1106
fig|1190573.3.peg.2303,lst_1107
fig|1795828.3.peg.178,lst_1108
fig|487.4553.peg.2207,lst_1109
fig|487.3767.peg.2054,lst_1110
fig|28037.1643.peg.1290,lst_1111
fig|28037.1659.peg.465,lst_1112
fig|28037.1647.peg.1695,lst_1113
fig|747.1926.peg.1032,lst_1114
fig|1379.133.peg.1574,lst_1115
fig|502.55.peg.1778,lst_1116
fig|35703.195.peg.648,lst_1117
fig|738.267.peg.1044,lst_1118
fig|1733.9393.peg.27126,lst_1119
fig|1217653.3.peg.808,lst_1120
fig|34062.99.peg.1496,lst_1121
fig|485.7978.peg.1711,lst_1122
fig|487.2412.peg.2399,lst_1123
fig|1079752.3.peg.1709,lst_1124
fig|727.1779.peg.1259,lst_1125
fig|502.66.peg.63,lst_1126
fig|1849603.51.peg.370,lst_1127
fig|75985.1071.peg.1618,lst_1128
fig|34059.16.peg.1852,lst_1129
fig|470.28592.peg.4025,lst_1130
fig|417616.11.peg.898,lst_1131
fig|487.2255.peg.1784,lst_1132
fig|1773.21510.peg.6626,lst_1133
fig|487.1029.peg.2378,lst_1134
fig|29432.4.peg.46,lst_1135
fig|726.142.peg.1881,lst_1136
fig|28037.93.peg.94,lst_1137
fig|1305785.3.peg.1596,lst_1138
fig|34062.124.peg.2075,lst_1139
fig|2094731.19.peg.763,lst_1140
fig|738.162.peg.1951,lst_1141
fig|564.24.peg.2839,lst_1142
fig|28901.24747.peg.1796,lst_1143
fig|28037.1461.peg.1378,lst_1144
fig|485.4265.peg.1759,lst_1145
fig|34062.131.peg.703,lst_1146
fig|363569.101.peg.456,lst_1147
fig|487.4027.peg.1898,lst_1148
fig|1331689.4.peg.1385,lst_1149
fig|487.4515.peg.2130,lst_1150
fig|502.46.peg.2237,lst_1151
fig|487.4105.peg.2296,lst_1152
fig|485.15272.peg.1933,lst_1153
fig|1379.148.peg.618,lst_1154
fig|539.214.peg.2075,lst_1155
fig|202948.19.peg.217,lst_1156
fig|75985.928.peg.2016,lst_1157
fig|197575.9.peg.688,lst_1158
fig|1733.2970.peg.5121,lst_1159
fig|564.25.peg.3447,lst_1160
fig|485.9840.peg.1281,lst_1161
fig|641147.3.peg.386,lst_1162
fig|1946463.3.peg.376,lst_1163
fig|436295.9.peg.286,lst_1164
fig|738.444.peg.619,lst_1165
fig|1733.9577.peg.6785,lst_1166
fig|485.7492.peg.1720,lst_1167
fig|1352530.3.peg.715,lst_1168
fig|485.19584.peg.1055,lst_1169
fig|28037.1585.peg.1087,lst_1170
fig|228399.4.peg.2183,lst_1171
fig|263769.6.peg.1919,lst_1172
fig|75985.1107.peg.1738,lst_1173
fig|727.1483.peg.184,lst_1174
fig|487.2725.peg.1890,lst_1175
fig|35703.194.peg.1490,lst_1176
fig|504.122.peg.2160,lst_1177
fig|504.138.peg.2199,lst_1178
fig|502.72.peg.724,lst_1179
fig|505.129.peg.1314,lst_1180
fig|1906581.48.peg.1768,lst_1181
fig|487.4563.peg.794,lst_1182
fig|489.38.peg.816,lst_1183
fig|1280.48365.peg.1753,lst_1184
fig|216804.7.peg.120,lst_1185
fig|485.5190.peg.1858,lst_1186
fig|374932.4.peg.1568,lst_1187
fig|485.9832.peg.1292,lst_1188
fig|487.2404.peg.1501,lst_1189
fig|3103145.7.peg.589,lst_1190
fig|1733.9792.peg.23550,lst_1191
fig|67824.24.peg.1791,lst_1192
fig|28037.94.peg.1123,lst_1193
fig|28901.13685.peg.191,lst_1194
fig|539.6.peg.2830,lst_1195
fig|487.635.peg.2456,lst_1196
fig|738.112.peg.1436,lst_1197
fig|485.7001.peg.2222,lst_1198
fig|83427.337.peg.1393,lst_1199
fig|28037.1546.peg.1559,lst_1200
fig|747.1921.peg.71,lst_1201
fig|479.17.peg.1607,lst_1202
fig|237779.86.peg.148,lst_1203
fig|1304.2140.peg.1917,lst_1204
fig|1386084.3.peg.445,lst_1205
fig|1733.3774.peg.4527,lst_1206
fig|485.6506.peg.1980,lst_1207
fig|747.454.peg.2366,lst_1208
fig|1967622.3.peg.4104,lst_1209
fig|483.84.peg.1818,lst_1210
fig|75985.1103.peg.153,lst_1211
fig|485.8851.peg.2062,lst_1212
fig|1733.4896.peg.7954,lst_1213
fig|374927.4.peg.1477,lst_1214
fig|487.3732.peg.697,lst_1215
fig|1733.9393.peg.9497,lst_1216
fig|1190578.3.peg.1155,lst_1217
fig|35703.117.peg.2727,lst_1218
fig|34062.127.peg.1272,lst_1219
fig|487.4192.peg.952,lst_1220
fig|727.2176.peg.668,lst_1221
fig|487.2765.peg.2017,lst_1222
fig|90245.32.peg.186,lst_1223
fig|1733.9831.peg.11748,lst_1224
fig|555.16.peg.2545,lst_1225
fig|485.9838.peg.1302,lst_1226
fig|51049.6.peg.966,lst_1227
fig|738.168.peg.24,lst_1228
fig|1733.9304.peg.4650,lst_1229
fig|1821960.43.peg.8286,lst_1230
fig|562.102398.peg.237,lst_1231
fig|502.46.peg.2238,lst_1232
fig|485.6772.peg.2263,lst_1233
fig|28901.21054.peg.3639,lst_1234
fig|28901.22466.peg.2494,lst_1235
fig|487.4422.peg.2235,lst_1236
fig|202948.5.peg.220,lst_1237
fig|137732.33.peg.1479,lst_1238
fig|1795832.23.peg.1938,lst_1239
fig|1733.9805.peg.12141,lst_1240
fig|2582657.3.peg.345,lst_1241
fig|487.2310.peg.2332,lst_1242
fig|257758.25.peg.1541,lst_1243
fig|487.2504.peg.2133,lst_1244
fig|487004.6.peg.3416,lst_1245
fig|545.59.peg.4965,lst_1246
fig|48664.118.peg.3941,lst_1247
fig|1869227.1043.peg.1544,lst_1248
fig|400946.22.peg.1717,lst_1249
fig|2339227.6.peg.4717,lst_1250
fig|487.2769.peg.1975,lst_1251
fig|738.365.peg.1166,lst_1252
fig|725.11.peg.65,lst_1253
fig|202948.4.peg.219,lst_1254
fig|1522312.15.peg.1248,lst_1255
fig|1173776.3.peg.2511,lst_1256
fig|1434214.3.peg.1452,lst_1257
fig|487.1311.peg.45,lst_1258
fig|1733.9387.peg.7191,lst_1259
fig|747.810.peg.594,lst_1260
fig|59202.11.peg.1532,lst_1261
fig|28901.18248.peg.1813,lst_1262
fig|254352.15.peg.100,lst_1263
fig|485.5646.peg.1906,lst_1264
fig|486.168.peg.627,lst_1265
fig|487.3967.peg.1749,lst_1266
fig|2953835.3.peg.1982,lst_1267
fig|487.2758.peg.1774,lst_1268
fig|487.4576.peg.2208,lst_1269
fig|502.77.peg.1100,lst_1270
fig|470.9069.peg.3318,lst_1271
fig|486.173.peg.423,lst_1272
fig|1733.4994.peg.8030,lst_1273
fig|2528037.3.peg.1814,lst_1274
fig|59201.2154.peg.3130,lst_1275
fig|28037.1416.peg.114,lst_1276
fig|28037.1685.peg.565,lst_1277
fig|485.721.peg.1846,lst_1278
fig|486.175.peg.536,lst_1279
fig|28037.1630.peg.1350,lst_1280
fig|34062.128.peg.901,lst_1281
fig|470.16262.peg.3738,lst_1282
fig|374833.14.peg.1834,lst_1283
fig|28901.10152.peg.3184,lst_1284
fig|1795832.21.peg.2231,lst_1285
fig|165436.631.peg.664,lst_1286
fig|731.56.peg.720,lst_1287
fig|485.4585.peg.1713,lst_1288
fig|1720297.3.peg.315,lst_1289
fig|545.184.peg.3504,lst_1290
fig|489.18.peg.986,lst_1291
fig|3100349.50.peg.1737,lst_1292
fig|747.532.peg.1820,lst_1293
fig|485.9583.peg.1982,lst_1294
fig|487.2664.peg.148,lst_1295
fig|485.8146.peg.2272,lst_1296
fig|28037.1615.peg.1280,lst_1297
fig|485.218.peg.2001,lst_1298
fig|727.591.peg.973,lst_1299
fig|1050190.6.peg.1507,lst_1300
fig|67855.4.peg.2015,lst_1301
fig|726.126.peg.141,lst_1302
fig|727.1707.peg.1306,lst_1303
fig|487.4129.peg.2651,lst_1304
fig|1450449.3.peg.1004,lst_1305
fig|590.15801.peg.4290,lst_1306
fig|263769.14.peg.979,lst_1307
fig|487.3234.peg.2262,lst_1308
fig|545.346.peg.37,lst_1309
fig|487.2739.peg.2083,lst_1310
fig|59203.19.peg.125,lst_1311
fig|165436.637.peg.84,lst_1312
fig|41976.119.peg.333,lst_1313
fig|28037.1915.peg.585,lst_1314
fig|1733.9309.peg.18777,lst_1315
fig|485.86.peg.1492,lst_1316
fig|1773.21619.peg.4287,lst_1317
fig|28901.14300.peg.3515,lst_1318
fig|1662189.3.peg.145,lst_1319
fig|1733.9346.peg.8212,lst_1320
fig|28901.1825.peg.1525,lst_1321
fig|487.2435.peg.2508,lst_1322
fig|485.6336.peg.2022,lst_1323
fig|487.2316.peg.818,lst_1324
fig|470.9104.peg.3122,lst_1325
fig|28037.1587.peg.1235,lst_1326
fig|2953829.3.peg.538,lst_1327
fig|28037.1930.peg.314,lst_1328
fig|263769.18.peg.1262,lst_1329
fig|165436.619.peg.768,lst_1330
fig|1906581.4.peg.612,lst_1331
fig|726.465.peg.1112,lst_1332
fig|3020716.3.peg.2244,lst_1333
fig|75985.903.peg.1233,lst_1334
fig|487.2713.peg.2134,lst_1335
fig|75985.160.peg.983,lst_1336
fig|485.4614.peg.1758,lst_1337
fig|34062.134.peg.1973,lst_1338
fig|34062.136.peg.564,lst_1339
fig|486.181.peg.513,lst_1340
fig|59203.6.peg.105,lst_1341
fig|747.987.peg.1679,lst_1342
fig|3100349.59.peg.1669,lst_1343
fig|487.1729.peg.497,lst_1344
fig|487.2067.peg.512,lst_1345
fig|159270.28.peg.415,lst_1346
fig|2292266.3.peg.1813,lst_1347
fig|1733.9435.peg.14030,lst_1348
fig|1145159.3.peg.1210,lst_1349
fig|487.3991.peg.1893,lst_1350
fig|487.3996.peg.643,lst_1351
fig|34062.146.peg.383,lst_1352
fig|487.1725.peg.384,lst_1353
fig|487.2590.peg.2402,lst_1354
fig|734.3.peg.2063,lst_1355
fig|28037.261.peg.2002,lst_1356
fig|487.2457.peg.2041,lst_1357
fig|487.2216.peg.2491,lst_1358
fig|545.71.peg.3102,lst_1359
fig|487.4113.peg.2267,lst_1360
fig|485.15292.peg.1516,lst_1361
fig|1795832.22.peg.2127,lst_1362
fig|1379.141.peg.722,lst_1363
fig|485.18292.peg.1805,lst_1364
fig|28901.22440.peg.4735,lst_1365
fig|485.18780.peg.1982,lst_1366
fig|28901.23454.peg.3307,lst_1367
fig|208548.46.peg.649,lst_1368
fig|34062.195.peg.13,lst_1369
fig|727.1695.peg.1777,lst_1370
fig|1263550.205.peg.1340,lst_1371
fig|34062.142.peg.1825,lst_1372
fig|487.4167.peg.702,lst_1373
fig|1263550.4.peg.618,lst_1374
fig|487.3962.peg.1070,lst_1375
fig|54736.10.peg.4239,lst_1376
fig|59201.1183.peg.4969,lst_1377
fig|726.130.peg.453,lst_1378
fig|485.7228.peg.1846,lst_1379
fig|747.138.peg.2963,lst_1380
fig|1869227.929.peg.1908,lst_1381
fig|487.2230.peg.2956,lst_1382
fig|1773.14328.peg.6829,lst_1383
fig|1444292.3.peg.345,lst_1384
fig|257758.23.peg.1212,lst_1385
fig|83427.340.peg.187,lst_1386
fig|1305794.3.peg.1544,lst_1387
fig|1620419.111.peg.3321,lst_1388
fig|726.425.peg.1586,lst_1389
fig|1869227.1038.peg.1133,lst_1390
fig|75985.573.peg.595,lst_1391
fig|862964.20.peg.5438,lst_1392
fig|485.9906.peg.1713,lst_1393
fig|487.3946.peg.1962,lst_1394
fig|489.16.peg.52,lst_1395
fig|57743.387.peg.2685,lst_1396
fig|502.70.peg.825,lst_1397
fig|502.64.peg.1146,lst_1398
fig|726.467.peg.115,lst_1399
fig|306.806.peg.1296,lst_1400
fig|479.111.peg.1416,lst_1401
fig|727.1798.peg.352,lst_1402
fig|487.1915.peg.296,lst_1403
fig|487.2711.peg.2211,lst_1404
fig|738.15.peg.917,lst_1405
fig|1951707.3.peg.1585,lst_1406
fig|304289.3.peg.2006,lst_1407
fig|202948.13.peg.1917,lst_1408
fig|2963158.6.peg.483,lst_1409
fig|539.218.peg.458,lst_1410
fig|28037.1937.peg.15,lst_1411
fig|316093.5.peg.1583,lst_1412
fig|487.4655.peg.2191,lst_1413
fig|1028804.3.peg.1314,lst_1414
fig|75985.693.peg.684,lst_1415
fig|487.2757.peg.2029,lst_1416
fig|57743.378.peg.1774,lst_1417
fig|485.4226.peg.1994,lst_1418
fig|1515613.3.peg.1426,lst_1419
fig|1733.9697.peg.4283,lst_1420
fig|726.122.peg.1589,lst_1421
fig|57741.8.peg.1117,lst_1422
fig|1245028.3.peg.1540,lst_1423
fig|727.1715.peg.1055,lst_1424
fig|28901.17021.peg.3731,lst_1425
fig|726.146.peg.399,lst_1426
fig|40216.81.peg.14,lst_1427
fig|1871111.9.peg.3159,lst_1428
fig|2985093.3.peg.578,lst_1429
fig|28037.1632.peg.1539,lst_1430
fig|1192839.7.peg.6625,lst_1431
fig|1145194.3.peg.470,lst_1432
fig|485.7503.peg.1839,lst_1433
fig|28901.20639.peg.3825,lst_1434
fig|3374294.3.peg.479,lst_1435
fig|470.28578.peg.3644,lst_1436
fig|59201.4830.peg.159,lst_1437
fig|485.5108.peg.1895,lst_1438
fig|1313.6967.peg.496,lst_1439
fig|486993.7.peg.75,lst_1440
fig|28901.5284.peg.1195,lst_1441
fig|1242091.3.peg.3919,lst_1442
fig|471.83.peg.3229,lst_1443
fig|727.3105.peg.1146,lst_1444
fig|487.2411.peg.1767,lst_1445
