Header,internal_code
fig|670.87.peg.4144,neuA_6829
tr|A0A6P0N6R3|A0A6P0N6R3_9CYAN,neuA_6830
tr|A0A6P0Q0P9|A0A6P0Q0P9_9CYAN,neuA_6831
fig|2005381.5.peg.1036,neuA_6832
fig|249351.3.peg.3009,neuA_6833
tr|A0A6P0SJE9|A0A6P0SJE9_9CYAN,neuA_6834
tr|A0A6P0TZ67|A0A6P0TZ67_9CYAN,neuA_6835
fig|818.2180.peg.3188,neuA_6836
fig|41672.4.peg.5936,neuA_6837
fig|644.503.peg.2778,neuA_6838
fig|1883427.1310.peg.822,neuA_6839
tr|A0A6P1A1S5|A0A6P1A1S5_9CYAN,neuA_6840
tr|A0A6P1HRH8|A0A6P1HRH8_9BACI,neuA_6841
tr|A0A6P1IPR6|A0A6P1IPR6_9BURK,neuA_6842
fig|2026724.1677.peg.1030,neuA_6843
fig|727.305.peg.1211,neuA_6844
tr|A0A6P1P3V0|A0A6P1P3V0_9BACT,neuA_6845
fig|1916321.3.peg.897,neuA_6846
fig|1479623.3.peg.591,neuA_6847
tr|A0A6P1R7I3|A0A6P1R7I3_9BRAD,neuA_6848
fig|142842.3.peg.1428,neuA_6849
fig|1667051.2401.peg.476,neuA_6850
tr|A0A6P1ZFX3|A0A6P1ZFX3_9BACT,neuA_6851
tr|A0A6P1ZL47|A0A6P1ZL47_9BACT,neuA_6852
fig|2026760.62.peg.307,neuA_6853
tr|A0A6P1ZW24|A0A6P1ZW24_9CYAN,neuA_6854
tr|A0A6P2APL9|A0A6P2APL9_9BACT,neuA_6855
fig|1879010.6941.peg.1284,neuA_6856
fig|1515613.3.peg.1425,neuA_6857
tr|A0A6S5C4D4|A0A6S5C4D4_AERVE,neuA_6858
tr|A0A6S5YUT6|A0A6S5YUT6_AERVE,neuA_6859
fig|1495045.7.peg.1052,neuA_6860
fig|2480820.12.peg.459,neuA_6861
fig|154535.23.peg.620,neuA_6862
tr|A0A6S6T7Y3|A0A6S6T7Y3_9BACT,neuA_6863
tr|A0A6S6TFX5|A0A6S6TFX5_9BACT,neuA_6864
fig|2049035.5.peg.612,neuA_6865
fig|2233533.3.peg.1418,neuA_6866
tr|A0A6S6U9S1|A0A6S6U9S1_9BACT,neuA_6867
fig|2135764.3.peg.3532,neuA_6868
tr|A0A6S7CW22|A0A6S7CW22_9BURK,neuA_6869
fig|1802001.3.peg.867,neuA_6870
fig|344338.79.peg.687,neuA_6871
tr|A0A6V8MGG6|A0A6V8MGG6_9BACT,neuA_6872
fig|1946310.3.peg.1448,neuA_6873
tr|A0A6V8N2F6|A0A6V8N2F6_9BACT,neuA_6874
fig|1270.33.peg.2228,neuA_6875
fig|2527979.3.peg.4714,neuA_6876
tr|A0A6W1I2K9|A0A6W1I2K9_CAMJU,neuA_6877
tr|A0A738XCG1|A0A738XCG1_SALER,neuA_6878
fig|1742865.3.peg.478,neuA_6879
tr|A0A7C0WMY7|A0A7C0WMY7_UNCNT,neuA_6880
fig|562.7789.peg.2512,neuA_6881
fig|2588536.13.peg.842,neuA_6882
tr|A0A7C0XI45|A0A7C0XI45_UNCNB,neuA_6883
fig|194844.23.peg.1141,neuA_6884
tr|A0A7C0ZLJ4|A0A7C0ZLJ4_UNCPS,neuA_6885
fig|1667051.666.peg.119,neuA_6886
tr|A0A7C1A182|A0A7C1A182_UNCAT,neuA_6887
fig|1260625.5.peg.4495,neuA_6888
fig|153809.227.peg.3394,neuA_6889
fig|582.303.peg.3005,neuA_6890
tr|A0A7C1EPC8|A0A7C1EPC8_UNCCH,neuA_6891
fig|1946558.3.peg.1020,neuA_6892
tr|A0A7C1EZI4|A0A7C1EZI4_UNCCH,neuA_6893
tr|A0A7C1HLD4|A0A7C1HLD4_UNCCO,neuA_6894
fig|1191303.3.peg.2709,neuA_6895
tr|A0A7C1KM49|A0A7C1KM49_9BACT,neuA_6896
fig|670.437.peg.2806,neuA_6897
fig|1948727.3.peg.492,neuA_6898
fig|535712.3.peg.1207,neuA_6899
fig|823.3955.peg.138,neuA_6900
tr|A0A7C1MK38|A0A7C1MK38_9GAMM,neuA_6901
fig|2049044.230.peg.838,neuA_6902
fig|2053546.3.peg.1548,neuA_6903
fig|1986757.3.peg.30,neuA_6904
fig|1122177.3.peg.309,neuA_6905
tr|A0A7C1PUL0|A0A7C1PUL0_UNCXX,neuA_6906
fig|210.8819.peg.713,neuA_6907
fig|1667051.1024.peg.847,neuA_6908
fig|1869227.1944.peg.10149,neuA_6909
fig|1869337.47.peg.2691,neuA_6910
tr|A0A7C1TRV6|A0A7C1TRV6_9PROT,neuA_6911
fig|331964.38.peg.818,neuA_6912
tr|A0A7C1TS94|A0A7C1TS94_UNCNT,neuA_6913
tr|A0A7C1UMD2|A0A7C1UMD2_9GAMM,neuA_6914
fig|1869227.1132.peg.2128,neuA_6915
tr|A0A7C1UP01|A0A7C1UP01_9GAMM,neuA_6916
fig|2202734.360.peg.285,neuA_6917
tr|A0A7C1YLQ4|A0A7C1YLQ4_9GAMM,neuA_6918
tr|A0A7C1Z387|A0A7C1Z387_9PROT,neuA_6919
fig|2053607.132.peg.2450,neuA_6920
tr|A0A7C1ZFM4|A0A7C1ZFM4_UNCXX,neuA_6921
fig|329937.5.peg.1330,neuA_6922
fig|1905334.12.peg.1514,neuA_6923
fig|1986603.3.peg.1401,neuA_6924
fig|2044940.182.peg.3675,neuA_6925
fig|1809061.3.peg.144,neuA_6926
fig|299766.27.peg.2049,neuA_6927
tr|A0A7C2PSV8|A0A7C2PSV8_9BACT,neuA_6928
tr|A0A7C2QLS2|A0A7C2QLS2_9SPIR,neuA_6929
fig|2818468.3.peg.32,neuA_6930
tr|A0A7C2T3S9|A0A7C2T3S9_9PROT,neuA_6931
fig|1913989.1465.peg.1870,neuA_6932
tr|A0A7C2TI35|A0A7C2TI35_UNCCH,neuA_6933
fig|2812562.3.peg.1139,neuA_6934
tr|A0A7C2U289|A0A7C2U289_UNCXX,neuA_6935
fig|2073117.118.peg.2060,neuA_6936
fig|2053624.120.peg.2058,neuA_6937
fig|214.44.peg.840,neuA_6938
tr|A0A7C2YAK6|A0A7C2YAK6_9PROT,neuA_6939
fig|1415551.3.peg.6402,neuA_6940
tr|A0A7C3AT34|A0A7C3AT34_9CHLR,neuA_6941
tr|A0A7C3B3S6|A0A7C3B3S6_9CHLR,neuA_6942
fig|28197.309.peg.1111,neuA_6943
tr|A0A7C3CH42|A0A7C3CH42_UNCCH,neuA_6944
tr|A0A7C3DZZ4|A0A7C3DZZ4_9BACT,neuA_6945
fig|1869212.175.peg.1250,neuA_6946
fig|229204.10.peg.1949,neuA_6947
tr|A0A7C3GIL9|A0A7C3GIL9_9GAMM,neuA_6948
fig|2169410.3.peg.2740,neuA_6949
tr|A0A7C3GUK7|A0A7C3GUK7_9BACT,neuA_6950
tr|A0A7C3I025|A0A7C3I025_9BACT,neuA_6951
fig|1798359.3.peg.167,neuA_6952
fig|1619044.4.peg.599,neuA_6953
tr|A0A7C3KBU0|A0A7C3KBU0_9BACT,neuA_6954
fig|2419771.3.peg.1029,neuA_6955
tr|A0A7C3NIE2|A0A7C3NIE2_UNCCH,neuA_6956
fig|1981981.3.peg.1856,neuA_6957
tr|A0A7C3PLY4|A0A7C3PLY4_9CHLR,neuA_6958
fig|2026764.52.peg.1462,neuA_6959
fig|203524.48.peg.93,neuA_6960
tr|A0A7C3STF3|A0A7C3STF3_UNCHY,neuA_6961
fig|172901.121.peg.1537,neuA_6962
fig|28198.216.peg.1538,neuA_6963
fig|250.162.peg.1954,neuA_6964
fig|239744.8.peg.2245,neuA_6965
fig|888435.4.peg.435,neuA_6966
tr|A0A7C3XQ44|A0A7C3XQ44_UNCXX,neuA_6967
fig|2026728.159.peg.1387,neuA_6968
tr|A0A7C3Z5L0|A0A7C3Z5L0_UNCXX,neuA_6969
fig|1869227.4249.peg.1398,neuA_6970
tr|A0A7C4C9E0|A0A7C4C9E0_9BACT,neuA_6971
fig|195049.238.peg.621,neuA_6972
fig|297314.7760.peg.907,neuA_6973
tr|A0A7C4FD68|A0A7C4FD68_9BACT,neuA_6974
fig|3030919.4.peg.2094,neuA_6975
fig|1891229.378.peg.731,neuA_6976
fig|2562116.37.peg.509,neuA_6977
fig|738.260.peg.690,neuA_6978
fig|2202144.283.peg.496,neuA_6979
tr|A0A7C4K7D7|A0A7C4K7D7_UNCCH,neuA_6980
tr|A0A7C4KIE6|A0A7C4KIE6_9CHLR,neuA_6981
tr|A0A7C4L184|A0A7C4L184_9CHLR,neuA_6982
tr|A0A7C4LVC9|A0A7C4LVC9_9BACT,neuA_6983
tr|A0A7C4LYZ4|A0A7C4LYZ4_9BACT,neuA_6984
fig|297314.6787.peg.63,neuA_6985
fig|517719.15.peg.3514,neuA_6986
tr|A0A7C4P6L9|A0A7C4P6L9_9CHLR,neuA_6987
fig|2044940.353.peg.1417,neuA_6988
tr|A0A7C4TME5|A0A7C4TME5_9HYPH,neuA_6989
tr|A0A7C4UQ82|A0A7C4UQ82_9CHLR,neuA_6990
fig|1913989.3749.peg.3910,neuA_6991
fig|1936112.15.peg.1629,neuA_6992
tr|A0A7C4V9W1|A0A7C4V9W1_UNCPS,neuA_6993
fig|2497989.77.peg.1758,neuA_6994
fig|870896.11.peg.545,neuA_6995
tr|A0A7C4XWX4|A0A7C4XWX4_9BURK,neuA_6996
fig|2026799.620.peg.5454,neuA_6997
fig|2897328.4.peg.1881,neuA_6998
fig|1270.296.peg.1388,neuA_6999
fig|294936.11.peg.3891,neuA_7000
fig|1311.3907.peg.369,neuA_7001
tr|A0A7C5E8N9|A0A7C5E8N9_9CHLR,neuA_7002
fig|1883427.2957.peg.957,neuA_7003
fig|1776736.3.peg.249,neuA_7004
fig|150122.10.peg.1637,neuA_7005
fig|2137880.172.peg.1174,neuA_7006
fig|2802581.9.peg.28,neuA_7007
tr|A0A7C5JSC7|A0A7C5JSC7_UNCCH,neuA_7008
fig|28198.157.peg.1735,neuA_7009
fig|1888209.11.peg.882,neuA_7010
tr|A0A7C5L2S3|A0A7C5L2S3_9BACT,neuA_7011
fig|2053589.236.peg.538,neuA_7012
fig|731.304.peg.669,neuA_7013
fig|159267.57.peg.1458,neuA_7014
tr|A0A7C5N2M0|A0A7C5N2M0_9BACT,neuA_7015
fig|1879010.9398.peg.2237,neuA_7016
fig|2942477.4.peg.2195,neuA_7017
fig|449520.30.peg.1612,neuA_7018
fig|2910147.12.peg.1114,neuA_7019
fig|82979.6.peg.1597,neuA_7020
fig|1977087.3753.peg.2041,neuA_7021
tr|A0A7C5WMC5|A0A7C5WMC5_9BACT,neuA_7022
fig|1913988.1705.peg.88,neuA_7023
tr|A0A7C5XV71|A0A7C5XV71_9GAMM,neuA_7024
fig|2908210.7.peg.2203,neuA_7025
fig|2073117.525.peg.438,neuA_7026
fig|2022749.75.peg.1321,neuA_7027
tr|A0A7C6JQ86|A0A7C6JQ86_9CHLR,neuA_7028
fig|1898112.564.peg.1564,neuA_7029
tr|A0A7C6LX27|A0A7C6LX27_9FIRM,neuA_7030
fig|2024995.21.peg.1685,neuA_7031
fig|197.26777.peg.172,neuA_7032
tr|A0A7C6N914|A0A7C6N914_UNCFI,neuA_7033
tr|A0A7C7CST3|A0A7C7CST3_9CHLR,neuA_7034
fig|165436.693.peg.866,neuA_7035
tr|A0A7C7GGJ9|A0A7C7GGJ9_9BACT,neuA_7036
fig|1965322.18.peg.535,neuA_7037
fig|2052143.351.peg.6715,neuA_7038
fig|222814.4.peg.153,neuA_7039
fig|2052143.1058.peg.239,neuA_7040
fig|28200.76.peg.1021,neuA_7041
tr|A0A7C7HP92|A0A7C7HP92_9GAMM,neuA_7042
fig|2026781.182.peg.4730,neuA_7043
tr|A0A7C7IT99|A0A7C7IT99_9BACT,neuA_7044
fig|1871037.1013.peg.1249,neuA_7045
tr|A0A7C7JSM9|A0A7C7JSM9_UNCGE,neuA_7046
fig|1913989.4012.peg.3365,neuA_7047
tr|A0A7C7KWP0|A0A7C7KWP0_9PROT,neuA_7048
fig|352351.141.peg.1776,neuA_7049
tr|A0A7C7NC62|A0A7C7NC62_9BACT,neuA_7050
tr|A0A7C7QI47|A0A7C7QI47_UNCDU,neuA_7051
fig|157276.245.peg.3281,neuA_7052
tr|A0A7C7R5F4|A0A7C7R5F4_9CHLR,neuA_7053
tr|A0A7C7RTX5|A0A7C7RTX5_9CHLR,neuA_7054
tr|A0A7C7SHC5|A0A7C7SHC5_UNCAI,neuA_7055
fig|29497.152.peg.4351,neuA_7056
fig|2021391.1095.peg.1041,neuA_7057
fig|1871037.835.peg.657,neuA_7058
tr|A0A7C7W4T9|A0A7C7W4T9_9CHLR,neuA_7059
tr|A0A7C7WWD7|A0A7C7WWD7_9PLAN,neuA_7060
fig|173362.15.peg.1807,neuA_7061
fig|3020716.3.peg.2246,neuA_7062
tr|A0A7C8F431|A0A7C8F431_DESBX,neuA_7063
fig|2030927.2298.peg.1126,neuA_7064
fig|1565461.8.peg.1199,neuA_7065
tr|A0A7C9FQK9|A0A7C9FQK9_9BACT,neuA_7066
fig|2562117.27.peg.3183,neuA_7067
fig|297314.10793.peg.1408,neuA_7068
fig|2301481.9018.peg.501,neuA_7069
tr|A0A7C9QRE2|A0A7C9QRE2_9PROT,neuA_7070
fig|297314.16532.peg.2096,neuA_7071
fig|2651171.205.peg.1649,neuA_7072
tr|A0A7C9TN86|A0A7C9TN86_9BURK,neuA_7073
fig|239.336.peg.870,neuA_7074
tr|A0A7D4PQD0|A0A7D4PQD0_9MICO,neuA_7075
fig|2910147.161.peg.1061,neuA_7076
tr|A0A7D4QC39|A0A7D4QC39_9SPHI,neuA_7077
tr|A0A7D5N652|A0A7D5N652_UNCBA,neuA_7078
fig|2952895.160.peg.308,neuA_7079
tr|A0A7D6EQY6|A0A7D6EQY6_9ACTN,neuA_7080
fig|1968840.4.peg.3541,neuA_7081
fig|3064704.3.peg.5161,neuA_7082
fig|297314.11000.peg.128,neuA_7083
fig|2823379.4.peg.986,neuA_7084
tr|A0A7D8YLA4|A0A7D8YLA4_9BACT,neuA_7085
tr|A0A7G1H265|A0A7G1H265_9BACT,neuA_7086
tr|A0A7G1H3Q3|A0A7G1H3Q3_9BACT,neuA_7087
fig|29497.159.peg.3311,neuA_7088
fig|1311.6192.peg.1968,neuA_7089
tr|A0A7G2CYK6|A0A7G2CYK6_9MICO,neuA_7090
fig|1872092.3.peg.2303,neuA_7091
tr|A0A7G2MKR2|A0A7G2MKR2_9BACT,neuA_7092
fig|297314.11223.peg.2113,neuA_7093
fig|2910147.86.peg.5639,neuA_7094
tr|A0A7G5BXL4|A0A7G5BXL4_9BACL,neuA_7095
fig|2910988.16.peg.1070,neuA_7096
tr|A0A7G5E723|A0A7G5E723_SPHMU,neuA_7097
tr|A0A7G5H0D7|A0A7G5H0D7_9BACT,neuA_7098
fig|821.5982.peg.2727,neuA_7099
fig|2972667.21.peg.974,neuA_7100
fig|823.4580.peg.11,neuA_7101
tr|A0A7G6Z6B4|A0A7G6Z6B4_9MICO,neuA_7102
fig|297314.9769.peg.659,neuA_7103
tr|A0A7G7KMC6|A0A7G7KMC6_9SYNE,neuA_7104
tr|A0A7G7KMM3|A0A7G7KMM3_9SYNE,neuA_7105
fig|362413.26.peg.3176,neuA_7106
fig|2003368.15.peg.2582,neuA_7107
fig|165185.1852.peg.520,neuA_7108
fig|77133.4817.peg.1748,neuA_7109
fig|297314.6200.peg.3508,neuA_7110
fig|1904441.1002.peg.2034,neuA_7111
tr|A0A7G8EAT2|A0A7G8EAT2_9SYNE,neuA_7112
fig|2202734.767.peg.338,neuA_7113
fig|239.387.peg.2055,neuA_7114
tr|A0A7G8ESN8|A0A7G8ESN8_9SYNE,neuA_7115
fig|1898207.4962.peg.265,neuA_7116
fig|3155412.3.peg.8134,neuA_7117
tr|A0A7G8ESP7|A0A7G8ESP7_9SYNE,neuA_7118
tr|A0A7G8FRC0|A0A7G8FRC0_9SYNE,neuA_7119
tr|A0A7G8FZG7|A0A7G8FZG7_9SYNE,neuA_7120
fig|3046686.3.peg.3906,neuA_7121
fig|2026786.254.peg.3246,neuA_7122
fig|562.47592.peg.3318,neuA_7123
fig|3364850.3.peg.3413,neuA_7124
fig|2735830.46.peg.534,neuA_7125
fig|3346865.3.peg.1352,neuA_7126
fig|28037.1714.peg.1747,neuA_7127
tr|A0A7G8ZHX1|A0A7G8ZHX1_9PROT,neuA_7128
fig|2052139.2217.peg.1013,neuA_7129
fig|1914.45.peg.3098,neuA_7130
tr|A0A7G9LAX2|A0A7G9LAX2_9FLAO,neuA_7131
tr|A0A7G9LCB7|A0A7G9LCB7_9FLAO,neuA_7132
fig|28037.1635.peg.1263,neuA_7133
fig|3155729.4.peg.293,neuA_7134
tr|A0A7G9NZV3|A0A7G9NZV3_9BACT,neuA_7135
fig|2030927.5722.peg.581,neuA_7136
fig|470.19220.peg.3082,neuA_7137
tr|A0A7H8HJJ9|A0A7H8HJJ9_9PSEU,neuA_7138
fig|2021253.190.peg.1433,neuA_7139
tr|A0A7H8WB85|A0A7H8WB85_9FLAO,neuA_7140
tr|A0A7H9AP61|A0A7H9AP61_9FLAO,neuA_7141
fig|2026735.3171.peg.5465,neuA_7142
fig|239.645.peg.2597,neuA_7143
tr|A0A7I0HMQ8|A0A7I0HMQ8_9LEPT,neuA_7144
fig|2900548.2919.peg.362,neuA_7145
tr|A0A7I7MIC1|A0A7I7MIC1_9MYCO,neuA_7146
fig|2073117.1317.peg.2805,neuA_7147
tr|A0A7I7UCW1|A0A7I7UCW1_MYCPF,neuA_7148
tr|A0A7I8DCR3|A0A7I8DCR3_9BACL,neuA_7149
fig|1872504.55.peg.555,neuA_7150
tr|A0A7I8MQN1|A0A7I8MQN1_9DELT,neuA_7151
fig|1913988.3426.peg.14,neuA_7152
tr|A0A7I9ZLM0|A0A7I9ZLM0_9MYCO,neuA_7153
fig|2480820.36.peg.1029,neuA_7154
tr|A0A7J0AB21|A0A7J0AB21_9BACT,neuA_7155
tr|A0A7J0ALD8|A0A7J0ALD8_9BACT,neuA_7156
fig|2018084.17.peg.3430,neuA_7157
tr|A0A7J0BFR8|A0A7J0BFR8_9BACT,neuA_7158
tr|A0A7J0BPN9|A0A7J0BPN9_9BACT,neuA_7159
tr|A0A7J0BWL8|A0A7J0BWL8_9BACT,neuA_7160
fig|2030927.5464.peg.1976,neuA_7161
fig|3088180.10.peg.422,neuA_7162
tr|A0A7J4ZST0|A0A7J4ZST0_9BACT,neuA_7163
fig|2952883.45.peg.1712,neuA_7164
fig|871695.3.peg.4107,neuA_7165
fig|77133.5975.peg.3136,neuA_7166
fig|45462.40.peg.499,neuA_7167
fig|2934160.4.peg.2356,neuA_7168
fig|2949988.6.peg.444,neuA_7169
fig|2049040.684.peg.763,neuA_7170
fig|866775.3.peg.1570,neuA_7171
fig|1898104.4588.peg.1275,neuA_7172
fig|2201272.47.peg.1144,neuA_7173
fig|70125.271.peg.2549,neuA_7174
fig|146919.85.peg.1209,neuA_7175
fig|1898104.4592.peg.3158,neuA_7176
fig|213322.900.peg.1773,neuA_7177
tr|A0A7K0EGG1|A0A7K0EGG1_9BACT,neuA_7178
fig|3366128.3.peg.4104,neuA_7179
fig|3365967.3.peg.839,neuA_7180
fig|37635.82.peg.6101,neuA_7181
tr|A0A7K0LAY9|A0A7K0LAY9_UNCAC,neuA_7182
tr|A0A7K0PH62|A0A7K0PH62_UNCAC,neuA_7183
tr|A0A7K0PIG4|A0A7K0PIG4_UNCAC,neuA_7184
fig|3366098.3.peg.4604,neuA_7185
fig|2049433.201.peg.5139,neuA_7186
fig|1288410.72.peg.2972,neuA_7187
tr|A0A7K1D669|A0A7K1D669_UNCAC,neuA_7188
tr|A0A7K1G1C9|A0A7K1G1C9_9FLAO,neuA_7189
tr|A0A7K1KNC2|A0A7K1KNC2_9BACT,neuA_7190
fig|3384765.3.peg.1462,neuA_7191
tr|A0A7K1KP06|A0A7K1KP06_9BACT,neuA_7192
fig|1978525.432.peg.988,neuA_7193
fig|165436.870.peg.626,neuA_7194
fig|412056.180.peg.198,neuA_7195
fig|91750.4471.peg.2959,neuA_7196
fig|1506.1203.peg.1836,neuA_7197
tr|A0A7K1WYW5|A0A7K1WYW5_9FLAO,neuA_7198
fig|1506.1208.peg.2028,neuA_7199
fig|1387507.148.peg.360,neuA_7200
fig|1672391.126.peg.2897,neuA_7201
tr|A0A7K1Y2I2|A0A7K1Y2I2_9SPHI,neuA_7202
fig|171953.226.peg.6921,neuA_7203
tr|A0A7K2NFA9|A0A7K2NFA9_9ACTN,neuA_7204
fig|382175.89.peg.108,neuA_7205
fig|218296.143.peg.199,neuA_7206
fig|165436.979.peg.1514,neuA_7207
tr|A0A7K3L4Z7|A0A7K3L4Z7_9ACTN,neuA_7208
tr|A0A7K3MV31|A0A7K3MV31_FLASP,neuA_7209
fig|512314.1093.peg.860,neuA_7210
fig|154535.226.peg.598,neuA_7211
fig|1667035.31.peg.477,neuA_7212
fig|546214.7.peg.2713,neuA_7213
tr|A0A7K3WRV3|A0A7K3WRV3_9FLAO,neuA_7214
fig|156588.660.peg.1843,neuA_7215
tr|A0A7K3XPN3|A0A7K3XPN3_9BACT,neuA_7216
fig|297314.2868.peg.359,neuA_7217
tr|A0A7L5FYL9|A0A7L5FYL9_9FLAO,neuA_7218
tr|A0A7L5HM05|A0A7L5HM05_9BACT,neuA_7219
tr|A0A7L5JM70|A0A7L5JM70_9BACT,neuA_7220
tr|A0A7L5Y7A2|A0A7L5Y7A2_9BURK,neuA_7221
fig|1311.4801.peg.798,neuA_7222
fig|1916082.16.peg.2528,neuA_7223
fig|1898204.141.peg.4420,neuA_7224
tr|A0A7L8UFN2|A0A7L8UFN2_9FLAO,neuA_7225
fig|2783790.3.peg.2991,neuA_7226
tr|A0A7L9BFY2|A0A7L9BFY2_9BACT,neuA_7227
tr|A0A7L9BSZ7|A0A7L9BSZ7_9BACT,neuA_7228
fig|1797492.3.peg.105,neuA_7229
fig|756892.20.peg.348,neuA_7230
tr|A0A7L9SAE5|A0A7L9SAE5_9GAMM,neuA_7231
fig|1667051.1765.peg.187,neuA_7232
tr|A0A7M1B591|A0A7M1B591_9BACT,neuA_7233
tr|A0A7M1MDD5|A0A7M1MDD5_CAMLA,neuA_7234
fig|1913989.308.peg.488,neuA_7235
fig|2026724.170.peg.2200,neuA_7236
fig|2035772.279.peg.4532,neuA_7237
tr|A0A7M1VXA4|A0A7M1VXA4_VIBPH,neuA_7238
tr|A0A7M1WBZ2|A0A7M1WBZ2_VIBPH,neuA_7239
fig|116092.3.peg.418,neuA_7240
tr|A0A7M1WFQ7|A0A7M1WFQ7_VIBPH,neuA_7241
fig|2498093.434.peg.875,neuA_7242
tr|A0A7M2WU53|A0A7M2WU53_9BACT,neuA_7243
fig|348578.6.peg.287,neuA_7244
tr|A0A7M3MA56|A0A7M3MA56_9BACT,neuA_7245
fig|2032649.3.peg.498,neuA_7246
tr|A0A7M3MFM9|A0A7M3MFM9_9BACT,neuA_7247
fig|562.124070.peg.947,neuA_7248
fig|2583991.4.peg.2137,neuA_7249
tr|A0A7R7CMT3|A0A7R7CMT3_9HYPH,neuA_7250
fig|1736485.3.peg.937,neuA_7251
tr|A0A7R7EIQ8|A0A7R7EIQ8_9FIRM,neuA_7252
fig|670.173.peg.53,neuA_7253
tr|A0A7R7EP56|A0A7R7EP56_9FIRM,neuA_7254
tr|A0A7S6LW50|A0A7S6LW50_9PROT,neuA_7255
tr|A0A7S6M6A4|A0A7S6M6A4_9BACT,neuA_7256
tr|A0A7S6MAG6|A0A7S6MAG6_9BACT,neuA_7257
fig|2026800.75.peg.2305,neuA_7258
fig|512314.534.peg.1271,neuA_7259
tr|A0A7S6WQX4|A0A7S6WQX4_9SPIR,neuA_7260
tr|A0A7S7ESD1|A0A7S7ESD1_9FIRM,neuA_7261
tr|A0A7S7M0N9|A0A7S7M0N9_9BACT,neuA_7262
tr|A0A7S7PSX8|A0A7S7PSX8_9BRAD,neuA_7263
tr|A0A7S7TK33|A0A7S7TK33_9BRAD,neuA_7264
fig|72000.78.peg.851,neuA_7265
tr|A0A7S9C5E4|A0A7S9C5E4_9BURK,neuA_7266
tr|A0A7S9CP00|A0A7S9CP00_9BRAD,neuA_7267
fig|2067991.32.peg.1470,neuA_7268
fig|202611.3.peg.3892,neuA_7269
fig|932004.19.peg.1062,neuA_7270
fig|1045558.6.peg.720,neuA_7271
tr|A0A7S9NG58|A0A7S9NG58_9BACT,neuA_7272
tr|A0A7S9RDP4|A0A7S9RDP4_9BACT,neuA_7273
fig|1898207.5125.peg.2827,neuA_7274
fig|1871071.45.peg.1354,neuA_7275
fig|1056819.3.peg.1060,neuA_7276
tr|A0A7S9RSC0|A0A7S9RSC0_9BACT,neuA_7277
tr|A0A7S9S8Z0|A0A7S9S8Z0_9BACT,neuA_7278
fig|2512262.3.peg.3885,neuA_7279
fig|633149.4.peg.3295,neuA_7280
tr|A0A7T0C033|A0A7T0C033_9BACT,neuA_7281
fig|288004.3.peg.3460,neuA_7282
tr|A0A7T0C058|A0A7T0C058_9BACT,neuA_7283
tr|A0A7T0G0G9|A0A7T0G0G9_9BACT,neuA_7284
fig|2968968.13.peg.3372,neuA_7285
fig|153809.568.peg.569,neuA_7286
fig|1537917.3.peg.1710,neuA_7287
tr|A0A7T1MJ18|A0A7T1MJ18_9SYNE,neuA_7288
fig|28080.143.peg.774,neuA_7289
fig|29536.5.peg.213,neuA_7290
fig|2026724.791.peg.2374,neuA_7291
tr|A0A7T3X1T5|A0A7T3X1T5_AERCA,neuA_7292
fig|395493.3.peg.1816,neuA_7293
tr|A0A7T4B6G4|A0A7T4B6G4_9BURK,neuA_7294
tr|A0A7T4WLR1|A0A7T4WLR1_9MICO,neuA_7295
tr|A0A7T5CGY1|A0A7T5CGY1_UNCPL,neuA_7296
tr|A0A7T5EZ80|A0A7T5EZ80_9BACL,neuA_7297
fig|2026759.43.peg.2376,neuA_7298
tr|A0A7T5REZ5|A0A7T5REZ5_9BACT,neuA_7299
tr|A0A7T5RL99|A0A7T5RL99_UNCNY,neuA_7300
tr|A0A7T5UIE1|A0A7T5UIE1_9BACT,neuA_7301
tr|A0A7T5UQT7|A0A7T5UQT7_9BACT,neuA_7302
fig|1354255.3.peg.2058,neuA_7303
tr|A0A7T5URE4|A0A7T5URE4_9BACT,neuA_7304
fig|729.35.peg.492,neuA_7305
fig|2026759.26.peg.2705,neuA_7306
tr|A0A7T8A658|A0A7T8A658_9BRAD,neuA_7307
tr|A0A7U0F3K1|A0A7U0F3K1_ECOLX,neuA_7308
fig|2873597.5.peg.2151,neuA_7309
fig|1802277.3.peg.550,neuA_7310
fig|35804.6.peg.118,neuA_7311
fig|400153.4.peg.2328,neuA_7312
tr|A0A7U4E5R1|A0A7U4E5R1_RUNSL,neuA_7313
fig|1286376.4.peg.181,neuA_7314
fig|1807753.4.peg.165,neuA_7315
fig|2911540.7.peg.1842,neuA_7316
tr|A0A7U6GHE4|A0A7U6GHE4_9GAMM,neuA_7317
tr|A0A7U6QL10|A0A7U6QL10_9FIRM,neuA_7318
fig|102120.12.peg.1357,neuA_7319
fig|2073117.77.peg.1573,neuA_7320
fig|1974545.3.peg.1777,neuA_7321
fig|1311.455.peg.909,neuA_7322
fig|29410.5.peg.428,neuA_7323
tr|A0A7U8B4F2|A0A7U8B4F2_CAMUP,neuA_7324
fig|1674837.4.peg.94,neuA_7325
tr|A0A7U8C2Y7|A0A7U8C2Y7_NEPCE,neuA_7326
tr|A0A7U8G9S4|A0A7U8G9S4_CAMUP,neuA_7327
fig|2697054.3.peg.498,neuA_7328
tr|A0A7U9NE32|A0A7U9NE32_9FIRM,neuA_7329
fig|2867025.6.peg.3841,neuA_7330
